Zeit;Kanal A
(ms);(mV)

-19,82874918;0,18639271
-19,82374918;0,18639271
-19,81874918;0,00000000
-19,81374918;-0,18639271
-19,80874918;-0,74557084
-19,80374918;-0,74557084
-19,79874918;-0,37278542
-19,79374918;-2,05093503
-19,78874918;-1,67814958
-19,78374918;-2,05093503
-19,77874918;-2,05093503
-19,77374918;-2,98351359
-19,76874918;-3,17052150
-19,76374918;-3,54330683
-19,75874918;-3,35691428
-19,75374918;-4,47588587
-19,74874918;-3,72969961
-19,74374918;-3,54330683
-19,73874918;-3,91609240
-19,73374918;-2,98351359
-19,72874919;-3,17052150
-19,72374919;-2,61072826
-19,71874919;-2,05093503
-19,71374919;-2,79712105
-19,70874919;-2,23794293
-19,70374919;-1,86454225
-19,69874919;-2,05093503
-19,69374919;-2,61072826
-19,68874919;-2,23794293
-19,68374919;-2,61072826
-19,67874919;-2,23794293
-19,67374919;-4,10248518
-19,66874919;-4,47588587
-19,66374919;-4,84867096
-19,65874919;-5,59485722
-19,65374919;-5,96764231
-19,64874919;-6,34104300
-19,64374919;-6,34104300
-19,63874919;-6,15403509
-19,63374919;-6,15403509
-19,62874919;-6,15403509
-19,62374919;-6,15403509
-19,61874919;-5,78124952
-19,61374919;-5,40846395
-19,60874919;-5,03506374
-19,60374919;-4,84867096
-19,59874919;-3,54330683
-19,59374919;-3,17052150
-19,58874919;-2,98351359
-19,58374919;-2,61072826
-19,57874919;-2,61072826
-19,57374919;-2,79712105
-19,56874919;-2,61072826
-19,56374919;-2,42433548
-19,55874919;-3,17052150
-19,55374919;-2,98351359
-19,54874919;-3,17052150
-19,54374919;-3,17052150
-19,53874919;-2,98351359
-19,53374919;-2,61072826
-19,52874919;-2,79712105
-19,52374919;-2,05093503
-19,51874919;-2,23794293
-19,51374919;-1,67814958
-19,50874919;-0,74557084
-19,50374919;0,18639271
-19,49874919;-0,37278542
-19,49374919;-0,18639271
-19,48874919;0,18639271
-19,48374919;0,93196356
-19,47874919;1,49175680
-19,47374919;1,49175680
-19,46874919;1,30536413
-19,46374919;1,86454225
-19,45874919;1,67814958
-19,45374919;1,86454225
-19,44874919;1,86454225
-19,44374919;2,05093503
-19,43874919;2,42433548
-19,43374919;2,79712105
-19,42874919;2,61072826
-19,42374919;3,35691428
-19,41874919;3,54330683
-19,41374919;5,59485722
-19,40874919;3,72969961
-19,40374919;4,84867096
-19,39874919;4,47588587
-19,39374919;4,66227818
-19,38874919;4,84867096
-19,38374919;4,66227818
-19,37874919;4,28949261
-19,37374919;4,66227818
-19,36874919;4,28949261
-19,36374919;4,28949261
-19,35874919;3,91609240
-19,35374919;3,72969961
-19,34874919;3,72969961
-19,34374919;3,35691428
-19,33874919;3,35691428
-19,33374920;3,54330683
-19,32874920;2,79712105
-19,32374920;3,35691428
-19,31874920;2,98351359
-19,31374920;3,72969961
-19,30874920;3,72969961
-19,30374920;3,72969961
-19,29874920;3,35691428
-19,29374920;2,98351359
-19,28874920;3,72969961
-19,28374920;3,72969961
-19,27874920;3,54330683
-19,27374920;3,35691428
-19,26874920;3,35691428
-19,26374920;2,98351359
-19,25874920;2,42433548
-19,25374920;2,42433548
-19,24874920;2,05093503
-19,24374920;2,23794293
-19,23874920;1,49175680
-19,23374920;1,30536413
-19,22874920;0,37278542
-19,22374920;0,37278542
-19,21874920;0,74557084
-19,21374920;0,74557084
-19,20874920;0,18639271
-19,20374920;0,18639271
-19,19874920;0,00000000
-19,19374920;0,18639271
-19,18874920;-0,55917817
-19,18374920;-0,37278542
-19,17874920;-1,30536413
-19,17374920;-1,11897147
-19,16874920;-2,05093503
-19,16374920;-2,23794293
-19,15874920;-3,17052150
-19,15374920;-3,35691428
-19,14874920;-3,54330683
-19,14374920;-3,54330683
-19,13874920;-4,10248518
-19,13374920;-4,47588587
-19,12874920;-4,84867096
-19,12374920;-4,66227818
-19,11874920;-4,47588587
-19,11374920;-5,59485722
-19,10874920;-5,40846395
-19,10374920;-5,59485722
-19,09874920;-5,22207165
-19,09374920;-5,78124952
-19,08874920;-5,40846395
-19,08374920;-5,78124952
-19,07874920;-6,71382856
-19,07374920;-6,34104300
-19,06874920;-6,90022135
-19,06374920;-6,90022135
-19,05874920;-6,71382856
-19,05374920;-6,71382856
-19,04874920;-5,59485722
-19,04374920;-6,34104300
-19,03874920;-6,15403509
-19,03374920;-6,71382856
-19,02874920;-5,78124952
-19,02374920;-5,40846395
-19,01874920;-4,84867096
-19,01374920;-4,10248518
-19,00874920;-4,10248518
-19,00374920;-4,10248518
-18,99874920;-3,35691428
-18,99374920;-4,10248518
-18,98874920;-3,91609240
-18,98374920;-3,35691428
-18,97874920;-3,54330683
-18,97374920;-3,91609240
-18,96874920;-4,47588587
-18,96374920;-4,84867096
-18,95874920;-4,66227818
-18,95374920;-4,84867096
-18,94874920;-5,22207165
-18,94374920;-5,40846395
-18,93874921;-5,96764231
-18,93374921;-5,59485722
-18,92874921;-5,03506374
-18,92374921;-5,40846395
-18,91874921;-5,40846395
-18,91374921;-5,78124952
-18,90874921;-4,84867096
-18,90374921;-4,28949261
-18,89874921;-3,91609240
-18,89374921;-3,72969961
-18,88874921;-2,61072826
-18,88374921;-2,42433548
-18,87874921;-5,40846395
-18,87374921;-2,42433548
-18,86874921;-2,05093503
-18,86374921;-1,67814958
-18,85874921;-2,05093503
-18,85374921;-2,05093503
-18,84874921;-1,86454225
-18,84374921;-1,49175680
-18,83874921;-1,49175680
-18,83374921;-1,67814958
-18,82874921;-1,67814958
-18,82374921;-1,30536413
-18,81874921;-1,11897147
-18,81374921;-0,37278542
-18,80874921;0,00000000
-18,80374921;0,00000000
-18,79874921;0,93196356
-18,79374921;0,93196356
-18,78874921;0,93196356
-18,78374921;1,49175680
-18,77874921;1,49175680
-18,77374921;1,86454225
-18,76874921;3,17052150
-18,76374921;2,05093503
-18,75874921;2,79712105
-18,75374921;2,98351359
-18,74874921;2,98351359
-18,74374921;2,98351359
-18,73874921;2,79712105
-18,73374921;3,35691428
-18,72874921;1,86454225
-18,72374921;3,72969961
-18,71874921;3,72969961
-18,71374921;3,72969961
-18,70874921;4,10248518
-18,70374921;3,91609240
-18,69874921;3,91609240
-18,69374921;3,72969961
-18,68874921;2,98351359
-18,68374921;3,91609240
-18,67874921;3,17052150
-18,67374921;4,47588587
-18,66874921;3,54330683
-18,66374921;3,35691428
-18,65874921;3,72969961
-18,65374921;4,10248518
-18,64874921;5,03506374
-18,64374921;3,91609240
-18,63874921;3,54330683
-18,63374921;3,35691428
-18,62874921;4,84867096
-18,62374921;3,17052150
-18,61874921;3,72969961
-18,61374921;4,28949261
-18,60874921;3,91609240
-18,60374921;4,28949261
-18,59874921;4,66227818
-18,59374921;4,47588587
-18,58874921;4,47588587
-18,58374921;4,84867096
-18,57874921;3,91609240
-18,57374921;4,28949261
-18,56874921;3,91609240
-18,56374921;3,91609240
-18,55874921;3,91609240
-18,55374921;3,91609240
-18,54874921;3,72969961
-18,54374922;2,79712105
-18,53874922;3,17052150
-18,53374922;2,98351359
-18,52874922;2,98351359
-18,52374922;2,79712105
-18,51874922;2,79712105
-18,51374922;2,42433548
-18,50874922;2,05093503
-18,50374922;2,98351359
-18,49874922;2,23794293
-18,49374922;2,42433548
-18,48874922;2,79712105
-18,48374922;2,05093503
-18,47874922;0,93196356
-18,47374922;1,86454225
-18,46874922;1,49175680
-18,46374922;1,30536413
-18,45874922;1,11897147
-18,45374922;1,11897147
-18,44874922;0,74557084
-18,44374922;0,74557084
-18,43874922;0,55917817
-18,43374922;0,93196356
-18,42874922;0,55917817
-18,42374922;0,18639271
-18,41874922;0,55917817
-18,41374922;0,55917817
-18,40874922;0,55917817
-18,40374922;0,74557084
-18,39874922;0,55917817
-18,39374922;1,30536413
-18,38874922;0,93196356
-18,38374922;0,93196356
-18,37874922;0,74557084
-18,37374922;0,55917817
-18,36874922;0,18639271
-18,36374922;1,30536413
-18,35874922;0,74557084
-18,35374922;1,11897147
-18,34874922;0,74557084
-18,34374922;1,30536413
-18,33874922;0,74557084
-18,33374922;0,37278542
-18,32874922;0,93196356
-18,32374922;0,55917817
-18,31874922;1,11897147
-18,31374922;1,49175680
-18,30874922;1,67814958
-18,30374922;2,42433548
-18,29874922;1,86454225
-18,29374922;2,05093503
-18,28874922;1,49175680
-18,28374922;2,42433548
-18,27874922;2,79712105
-18,27374922;1,86454225
-18,26874922;2,05093503
-18,26374922;1,49175680
-18,25874922;1,86454225
-18,25374922;2,05093503
-18,24874922;2,05093503
-18,24374922;1,49175680
-18,23874922;1,30536413
-18,23374922;1,49175680
-18,22874922;0,93196356
-18,22374922;0,93196356
-18,21874922;0,55917817
-18,21374922;1,49175680
-18,20874922;0,93196356
-18,20374922;1,11897147
-18,19874922;0,93196356
-18,19374922;1,11897147
-18,18874922;1,30536413
-18,18374922;1,86454225
-18,17874922;0,93196356
-18,17374922;1,11897147
-18,16874922;1,49175680
-18,16374922;0,93196356
-18,15874922;1,11897147
-18,15374922;1,49175680
-18,14874922;0,55917817
-18,14374923;1,11897147
-18,13874923;0,93196356
-18,13374923;0,74557084
-18,12874923;0,74557084
-18,12374923;0,55917817
-18,11874923;0,74557084
-18,11374923;0,00000000
-18,10874923;-0,37278542
-18,10374923;-0,18639271
-18,09874923;-0,74557084
-18,09374923;-0,55917817
-18,08874923;-0,37278542
-18,08374923;-1,11897147
-18,07874923;-1,30536413
-18,07374923;-1,49175680
-18,06874923;-2,23794293
-18,06374923;-2,05093503
-18,05874923;-2,61072826
-18,05374923;-2,61072826
-18,04874923;-3,54330683
-18,04374923;-3,17052150
-18,03874923;-3,91609240
-18,03374923;-2,42433548
-18,02874923;-2,79712105
-18,02374923;-2,98351359
-18,01874923;-2,98351359
-18,01374923;-2,05093503
-18,00874923;-2,61072826
-18,00374923;-1,86454225
-17,99874923;-2,23794293
-17,99374923;-2,23794293
-17,98874923;-2,23794293
-17,98374923;-2,79712105
-17,97874923;-3,35691428
-17,97374923;-3,54330683
-17,96874923;-3,91609240
-17,96374923;-4,10248518
-17,95874923;-4,10248518
-17,95374923;-5,03506374
-17,94874923;-6,34104300
-17,94374923;-5,78124952
-17,93874923;-6,15403509
-17,93374923;-6,71382856
-17,92874923;-6,71382856
-17,92374923;-6,34104300
-17,91874923;-6,34104300
-17,91374923;-5,40846395
-17,90874923;-5,22207165
-17,90374923;-4,10248518
-17,89874923;-4,28949261
-17,89374923;-3,91609240
-17,88874923;-3,17052150
-17,88374923;-2,61072826
-17,87874923;-2,05093503
-17,87374923;-2,42433548
-17,86874923;-2,23794293
-17,86374923;-2,23794293
-17,85874923;-2,23794293
-17,85374923;-2,61072826
-17,84874923;-2,23794293
-17,84374923;-2,98351359
-17,83874923;-2,61072826
-17,83374923;-2,61072826
-17,82874923;-1,67814958
-17,82374923;-2,98351359
-17,81874923;-2,23794293
-17,81374923;-2,05093503
-17,80874923;-1,30536413
-17,80374923;-1,49175680
-17,79874923;-0,74557084
-17,79374923;-0,37278542
-17,78874923;0,18639271
-17,78374923;0,37278542
-17,77874923;1,11897147
-17,77374923;0,55917817
-17,76874923;0,93196356
-17,76374923;1,30536413
-17,75874923;1,11897147
-17,75374923;1,11897147
-17,74874924;1,49175680
-17,74374924;1,67814958
-17,73874924;1,49175680
-17,73374924;1,86454225
-17,72874924;2,61072826
-17,72374924;2,79712105
-17,71874924;2,79712105
-17,71374924;2,98351359
-17,70874924;3,72969961
-17,70374924;4,28949261
-17,69874924;4,84867096
-17,69374924;4,84867096
-17,68874924;4,84867096
-17,68374924;4,66227818
-17,67874924;5,40846395
-17,67374924;5,03506374
-17,66874924;4,47588587
-17,66374924;5,59485722
-17,65874924;4,84867096
-17,65374924;4,47588587
-17,64874924;3,35691428
-17,64374924;3,54330683
-17,63874924;3,35691428
-17,63374924;3,91609240
-17,62874924;3,17052150
-17,62374924;3,35691428
-17,61874924;3,72969961
-17,61374924;3,91609240
-17,60874924;3,72969961
-17,60374924;4,10248518
-17,59874924;4,84867096
-17,59374924;4,66227818
-17,58874924;3,72969961
-17,58374924;4,10248518
-17,57874924;4,10248518
-17,57374924;3,91609240
-17,56874924;3,35691428
-17,56374924;3,72969961
-17,55874924;3,91609240
-17,55374924;2,61072826
-17,54874924;2,23794293
-17,54374924;1,86454225
-17,53874924;1,86454225
-17,53374924;1,49175680
-17,52874924;0,74557084
-17,52374924;0,55917817
-17,51874924;1,30536413
-17,51374924;0,18639271
-17,50874924;0,37278542
-17,50374924;0,00000000
-17,49874924;-0,37278542
-17,49374924;0,00000000
-17,48874924;-0,74557084
-17,48374924;-0,18639271
-17,47874924;-0,93196356
-17,47374924;-1,30536413
-17,46874924;-2,05093503
-17,46374924;-2,42433548
-17,45874924;-2,05093503
-17,45374924;-2,42433548
-17,44874924;-3,91609240
-17,44374924;-3,17052150
-17,43874924;-3,72969961
-17,43374924;-4,10248518
-17,42874924;-4,84867096
-17,42374924;-4,10248518
-17,41874924;-5,40846395
-17,41374924;-5,22207165
-17,40874924;-5,78124952
-17,40374924;-4,66227818
-17,39874924;-5,59485722
-17,39374924;-5,96764231
-17,38874924;-6,34104300
-17,38374924;-5,96764231
-17,37874924;-6,34104300
-17,37374924;-6,90022135
-17,36874924;-6,52743578
-17,36374924;-6,34104300
-17,35874924;-6,90022135
-17,35374925;-6,90022135
-17,34874925;-6,90022135
-17,34374925;-6,90022135
-17,33874925;-6,71382856
-17,33374925;-6,34104300
-17,32874925;-5,96764231
-17,32374925;-5,78124952
-17,31874925;-5,40846395
-17,31374925;-5,03506374
-17,30874925;-4,47588587
-17,30374925;-4,47588587
-17,29874925;-3,91609240
-17,29374925;-3,54330683
-17,28874925;-3,35691428
-17,28374925;-2,98351359
-17,27874925;-4,10248518
-17,27374925;-5,40846395
-17,26874925;-2,98351359
-17,26374925;-3,72969961
-17,25874925;-3,91609240
-17,25374925;-4,66227818
-17,24874925;-5,03506374
-17,24374925;-4,84867096
-17,23874925;-5,78124952
-17,23374925;-5,59485722
-17,22874925;-5,78124952
-17,22374925;-4,84867096
-17,21874925;-5,03506374
-17,21374925;-4,84867096
-17,20874925;-4,28949261
-17,20374925;-3,91609240
-17,19874925;-3,35691428
-17,19374925;-2,61072826
-17,18874925;-2,61072826
-17,18374925;-2,23794293
-17,17874925;-1,67814958
-17,17374925;-1,11897147
-17,16874925;-1,30536413
-17,16374925;-0,93196356
-17,15874925;-2,05093503
-17,15374925;-1,30536413
-17,14874925;-1,30536413
-17,14374925;-0,93196356
-17,13874925;-0,74557084
-17,13374925;-1,11897147
-17,12874925;-1,67814958
-17,12374925;-0,93196356
-17,11874925;-0,93196356
-17,11374925;-0,74557084
-17,10874925;-0,55917817
-17,10374925;0,00000000
-17,09874925;0,18639271
-17,09374925;0,74557084
-17,08874925;1,30536413
-17,08374925;0,93196356
-17,07874925;1,11897147
-17,07374925;1,49175680
-17,06874925;2,79712105
-17,06374925;1,86454225
-17,05874925;2,61072826
-17,05374925;2,79712105
-17,04874925;3,35691428
-17,04374925;3,35691428
-17,03874925;3,17052150
-17,03374925;3,35691428
-17,02874925;3,35691428
-17,02374925;3,72969961
-17,01874925;3,35691428
-17,01374925;3,35691428
-17,00874925;3,54330683
-17,00374925;3,35691428
-16,99874925;3,17052150
-16,99374925;3,91609240
-16,98874925;2,79712105
-16,98374925;3,91609240
-16,97874925;4,10248518
-16,97374925;3,72969961
-16,96874925;4,10248518
-16,96374925;3,72969961
-16,95874926;3,91609240
-16,95374926;3,91609240
-16,94874926;3,35691428
-16,94374926;3,35691428
-16,93874926;3,54330683
-16,93374926;3,35691428
-16,92874926;3,35691428
-16,92374926;3,17052150
-16,91874926;2,98351359
-16,91374926;3,91609240
-16,90874926;4,10248518
-16,90374926;3,91609240
-16,89874926;3,72969961
-16,89374926;4,10248518
-16,88874926;4,84867096
-16,88374926;4,66227818
-16,87874926;4,47588587
-16,87374926;4,47588587
-16,86874926;4,84867096
-16,86374926;4,28949261
-16,85874926;4,47588587
-16,85374926;3,72969961
-16,84874926;3,72969961
-16,84374926;3,91609240
-16,83874926;3,35691428
-16,83374926;2,98351359
-16,82874926;2,79712105
-16,82374926;2,79712105
-16,81874926;2,05093503
-16,81374926;2,61072826
-16,80874926;2,42433548
-16,80374926;2,79712105
-16,79874926;2,42433548
-16,79374926;2,42433548
-16,78874926;2,79712105
-16,78374926;2,23794293
-16,77874926;2,61072826
-16,77374926;2,23794293
-16,76874926;2,05093503
-16,76374926;2,42433548
-16,75874926;1,86454225
-16,75374926;1,67814958
-16,74874926;1,11897147
-16,74374926;1,86454225
-16,73874926;1,11897147
-16,73374926;0,74557084
-16,72874926;0,93196356
-16,72374926;1,11897147
-16,71874926;0,74557084
-16,71374926;0,74557084
-16,70874926;0,55917817
-16,70374926;0,55917817
-16,69874926;2,98351359
-16,69374926;0,93196356
-16,68874926;0,18639271
-16,68374926;1,30536413
-16,67874926;1,11897147
-16,67374926;0,93196356
-16,66874926;0,93196356
-16,66374926;0,93196356
-16,65874926;0,55917817
-16,65374926;1,11897147
-16,64874926;0,55917817
-16,64374926;0,74557084
-16,63874926;0,74557084
-16,63374926;0,93196356
-16,62874926;0,18639271
-16,62374926;0,74557084
-16,61874926;1,30536413
-16,61374926;0,74557084
-16,60874926;1,11897147
-16,60374926;1,30536413
-16,59874926;1,67814958
-16,59374926;1,30536413
-16,58874926;2,23794293
-16,58374926;2,42433548
-16,57874926;1,86454225
-16,57374926;1,49175680
-16,56874926;2,23794293
-16,56374927;2,23794293
-16,55874927;2,05093503
-16,55374927;1,86454225
-16,54874927;1,49175680
-16,54374927;1,11897147
-16,53874927;1,67814958
-16,53374927;1,49175680
-16,52874927;1,67814958
-16,52374927;1,30536413
-16,51874927;1,11897147
-16,51374927;1,30536413
-16,50874927;0,93196356
-16,50374927;1,67814958
-16,49874927;1,11897147
-16,49374927;4,84867096
-16,48874927;0,55917817
-16,48374927;1,11897147
-16,47874927;1,49175680
-16,47374927;1,49175680
-16,46874927;1,86454225
-16,46374927;1,49175680
-16,45874927;0,93196356
-16,45374927;1,30536413
-16,44874927;1,11897147
-16,44374927;1,11897147
-16,43874927;0,93196356
-16,43374927;1,30536413
-16,42874927;0,37278542
-16,42374927;0,55917817
-16,41874927;0,18639271
-16,41374927;0,74557084
-16,40874927;-0,37278542
-16,40374927;0,18639271
-16,39874927;-0,37278542
-16,39374927;0,00000000
-16,38874927;-0,74557084
-16,38374927;-1,11897147
-16,37874927;-1,30536413
-16,37374927;-1,86454225
-16,36874927;-1,67814958
-16,36374927;-2,05093503
-16,35874927;-2,23794293
-16,35374927;-2,61072826
-16,34874927;-2,79712105
-16,34374927;-2,98351359
-16,33874927;-2,98351359
-16,33374927;-3,17052150
-16,32874927;-3,17052150
-16,32374927;-2,98351359
-16,31874927;-2,98351359
-16,31374927;-2,42433548
-16,30874927;1,30536413
-16,30374927;-2,05093503
-16,29874927;-2,61072826
-16,29374927;-2,42433548
-16,28874927;-2,23794293
-16,28374927;-2,61072826
-16,27874927;-2,61072826
-16,27374927;-2,61072826
-16,26874927;-3,17052150
-16,26374927;-2,42433548
-16,25874927;-4,47588587
-16,25374927;-4,47588587
-16,24874927;-5,59485722
-16,24374927;-4,66227818
-16,23874927;-6,34104300
-16,23374927;-6,15403509
-16,22874927;-6,15403509
-16,22374927;-6,15403509
-16,21874927;-6,34104300
-16,21374927;-6,34104300
-16,20874927;-5,96764231
-16,20374927;-5,78124952
-16,19874927;-4,84867096
-16,19374927;-4,47588587
-16,18874927;-3,72969961
-16,18374927;-3,72969961
-16,17874927;-2,98351359
-16,17374927;-2,79712105
-16,16874928;-3,54330683
-16,16374928;-1,67814958
-16,15874928;-2,61072826
-16,15374928;-3,91609240
-16,14874928;-2,61072826
-16,14374928;-2,23794293
-16,13874928;-3,35691428
-16,13374928;-2,61072826
-16,12874928;-2,61072826
-16,12374928;-1,67814958
-16,11874928;-2,61072826
-16,11374928;-1,86454225
-16,10874928;-2,05093503
-16,10374928;-1,11897147
-16,09874928;-1,30536413
-16,09374928;-0,74557084
-16,08874928;-0,55917817
-16,08374928;0,00000000
-16,07874928;0,37278542
-16,07374928;0,55917817
-16,06874928;1,11897147
-16,06374928;2,23794293
-16,05874928;0,55917817
-16,05374928;1,49175680
-16,04874928;1,49175680
-16,04374928;1,67814958
-16,03874928;1,49175680
-16,03374928;2,79712105
-16,02874928;2,05093503
-16,02374928;2,23794293
-16,01874928;2,61072826
-16,01374928;2,79712105
-16,00874928;3,54330683
-16,00374928;3,54330683
-15,99874928;3,72969961
-15,99374928;4,28949261
-15,98874928;4,28949261
-15,98374928;5,22207165
-15,97874928;4,47588587
-15,97374928;4,28949261
-15,96874928;4,28949261
-15,96374928;4,66227818
-15,95874928;3,91609240
-15,95374928;1,86454225
-15,94874928;4,10248518
-15,94374928;3,54330683
-15,93874928;3,72969961
-15,93374928;3,35691428
-15,92874928;3,35691428
-15,92374928;3,17052150
-15,91874928;3,72969961
-15,91374928;6,52743578
-15,90874928;3,54330683
-15,90374928;3,91609240
-15,89874928;4,47588587
-15,89374928;4,10248518
-15,88874928;3,91609240
-15,88374928;4,28949261
-15,87874928;3,91609240
-15,87374928;3,91609240
-15,86874928;3,91609240
-15,86374928;3,91609240
-15,85874928;4,10248518
-15,85374928;2,79712105
-15,84874928;2,42433548
-15,84374928;2,98351359
-15,83874928;2,42433548
-15,83374928;2,05093503
-15,82874928;1,86454225
-15,82374928;1,11897147
-15,81874928;1,11897147
-15,81374928;0,74557084
-15,80874928;0,93196356
-15,80374928;0,00000000
