time; signal
1.161999899999995034e-04;1.706002714800000319e+00
1.163999900000000504e-04;1.702157981600000092e+00
1.165999899999988626e-04;1.698314478599999955e+00
1.167999900000011443e-04;1.694820385199999890e+00
1.169999899999999565e-04;1.690976882200000198e+00
1.171999900000005035e-04;1.687133379200000061e+00
1.173999899999993157e-04;1.683289876199999924e+00
1.175999899999998627e-04;1.679096963599999937e+00
1.177999900000004097e-04;1.675253460600000244e+00
1.179999899999992219e-04;1.671409957600000329e+00
1.181999899999997689e-04;1.667566452200000215e+00
1.183999900000003158e-04;1.663373539600000228e+00
1.185999899999991281e-04;1.658831217399999947e+00
1.187999899999996750e-04;1.654987712000000055e+00
1.189999899999984873e-04;1.650794797000000091e+00
1.191999900000007689e-04;1.646951291599999978e+00
1.193999899999995812e-04;1.642758376599999792e+00
1.195999900000001281e-04;1.638565461599999828e+00
1.197999899999989404e-04;1.634372546599999865e+00
1.199999899999994873e-04;1.630179631599999901e+00
1.201999900000000343e-04;1.625986716599999937e+00
1.203999899999988465e-04;1.621793801599999973e+00
1.205999900000011282e-04;1.617251476999999937e+00
1.207999899999999405e-04;1.613058561999999974e+00
1.209999900000004874e-04;1.609215056600000082e+00
1.211999899999992997e-04;1.604323322599999990e+00
1.213999899999998466e-04;1.599780998199999971e+00
1.215999900000003936e-04;1.595238673799999951e+00
1.217999899999992058e-04;1.591045759000000004e+00
1.219999899999997528e-04;1.586503434599999984e+00
1.221999900000002998e-04;1.581961110199999965e+00
1.223999899999991120e-04;1.577418785799999945e+00
1.225999899999996590e-04;1.573225870799999981e+00
1.227999899999984712e-04;1.568683546200000167e+00
1.229999900000007529e-04;1.564141221600000131e+00
1.231999899999995651e-04;1.559598897000000095e+00
1.233999900000001121e-04;1.555056574800000035e+00
1.235999899999989243e-04;1.550514252599999976e+00
1.237999899999994713e-04;1.545971930399999916e+00
1.239999900000000183e-04;1.541080198600000006e+00
1.241999899999988305e-04;1.536537876399999725e+00
1.243999900000011122e-04;1.531995554199999887e+00
1.245999899999999244e-04;1.527103822399999977e+00
1.247999900000004714e-04;1.522212090600000067e+00
1.249999899999992836e-04;1.517320358800000157e+00
1.251999899999998306e-04;1.512778036600000098e+00
1.253999900000003775e-04;1.507886304799999966e+00
1.255999899999991898e-04;1.502994573000000056e+00
1.257999899999997367e-04;1.498102841200000146e+00
1.259999900000002837e-04;1.493211109400000014e+00
1.261999900000008307e-04;1.488319377599999882e+00
1.263999899999996429e-04;1.483427645799999750e+00
1.265999899999984551e-04;1.478535913999999840e+00
1.267999900000007368e-04;1.473294772600000080e+00
1.269999899999995491e-04;1.468403040800000170e+00
1.271999900000000960e-04;1.463511309000000038e+00
1.273999899999989083e-04;1.458268937399999965e+00
1.275999899999994552e-04;1.453375975400000186e+00
1.277999900000000022e-04;1.448483013400000186e+00
1.279999899999988144e-04;1.443240641800000112e+00
1.281999900000010961e-04;1.438347679800000112e+00
1.283999899999999084e-04;1.433454717800000111e+00
1.285999900000004553e-04;1.428561755800000110e+00
1.287999899999992676e-04;1.423319384200000037e+00
1.289999899999998145e-04;1.418426422200000037e+00
1.291999900000003615e-04;1.413184050599999964e+00
1.293999899999991737e-04;1.407941678999999890e+00
1.295999899999997207e-04;1.402699307399999817e+00
1.297999900000002677e-04;1.397806345399999817e+00
1.299999900000008146e-04;1.392563973999999982e+00
1.301999899999996269e-04;1.387321602600000148e+00
1.303999899999984391e-04;1.382079231200000091e+00
1.305999900000007208e-04;1.376836859800000035e+00
1.307999899999995330e-04;1.371594488399999978e+00
1.309999900000000800e-04;1.366352116999999922e+00
1.311999899999988922e-04;1.361459154999999921e+00
1.313999900000011739e-04;1.356216783399999848e+00
1.315999899999999861e-04;1.350974411799999775e+00
1.317999899999987984e-04;1.345382630599999851e+00
1.319999899999993453e-04;1.340140259000000000e+00
1.321999899999998923e-04;1.334897887400000149e+00
1.323999900000004393e-04;1.329306106200000226e+00
1.325999899999992515e-04;1.323714325000000080e+00
1.327999899999997985e-04;1.318471953400000007e+00
1.329999900000003454e-04;1.312880172199999862e+00
1.331999899999991577e-04;1.307288390999999717e+00
1.333999899999997046e-04;1.302046016999999889e+00
1.335999900000002516e-04;1.296803642999999839e+00
1.337999900000007986e-04;1.291211859399999939e+00
1.339999899999996108e-04;1.285969485400000112e+00
1.341999899999984230e-04;1.280727111400000062e+00
1.343999900000007047e-04;1.275135327800000162e+00
1.345999899999995170e-04;1.269892953799999891e+00
1.347999900000000639e-04;1.264650579800000063e+00
1.349999899999988762e-04;1.259058798599999696e+00
1.351999900000011579e-04;1.253467017399999772e+00
1.353999899999999701e-04;1.248224645799999699e+00
1.355999899999987823e-04;1.242632864599999776e+00
1.357999899999993293e-04;1.237041083400000074e+00
1.359999899999998763e-04;1.231449302200000151e+00
1.361999900000004232e-04;1.225857521200000022e+00
1.363999899999992355e-04;1.220265740199999893e+00
1.365999899999997824e-04;1.215023368799999837e+00
1.367999900000003294e-04;1.209431587799999930e+00
1.369999899999991416e-04;1.203839806800000023e+00
1.371999899999996886e-04;1.198248025799999894e+00
1.373999900000002355e-04;1.192657475000000078e+00
1.375999900000007825e-04;1.187416333800000112e+00
1.377999899999995947e-04;1.181825783000000074e+00
1.379999899999984070e-04;1.176584641800000330e+00
1.381999900000006887e-04;1.171343500600000365e+00
1.383999899999995009e-04;1.165752949800000104e+00
1.385999900000000479e-04;1.160162398999999844e+00
1.387999899999988601e-04;1.154571848199999806e+00
1.389999900000011418e-04;1.148631887799999918e+00
1.391999899999999540e-04;1.143390746599999952e+00
1.393999899999987663e-04;1.137800195799999914e+00
1.395999899999993132e-04;1.132209645000000098e+00
1.397999899999998602e-04;1.126269684600000209e+00
1.399999900000004072e-04;1.120679133600000155e+00
1.401999899999992194e-04;1.115088582600000100e+00
1.403999900000015011e-04;1.109498031600000045e+00
1.405999900000003133e-04;1.103907480599999991e+00
1.407999899999991256e-04;1.098316929599999936e+00
1.409999899999996725e-04;1.092726378600000103e+00
1.411999900000002195e-04;1.087135827600000049e+00
1.413999900000007665e-04;1.081545276599999994e+00
1.415999899999995787e-04;1.075954725600000161e+00
1.417999899999983909e-04;1.070713584200000179e+00
1.419999900000006726e-04;1.065123033200000124e+00
1.421999899999994849e-04;1.059532482200000070e+00
1.423999900000000318e-04;1.053941931200000015e+00
1.425999899999988441e-04;1.048351380199999960e+00
1.427999900000011257e-04;1.042760829199999906e+00
1.429999899999999380e-04;1.037519687799999923e+00
1.431999899999987502e-04;1.031927906600000000e+00
1.433999899999992972e-04;1.026336125400000077e+00
1.435999899999998441e-04;1.020744344199999931e+00
1.437999900000003911e-04;1.015152563000000008e+00
1.439999899999992033e-04;1.009560781800000084e+00
1.441999900000014850e-04;1.003969000599999939e+00
1.443999900000002973e-04;9.983772208000000203e-01
1.445999899999991095e-04;9.927854409999998797e-01
1.447999899999996565e-04;9.868442515999999998e-01
1.449999900000002034e-04;9.812524693999999936e-01
1.451999900000007504e-04;9.756606871999999875e-01
1.453999899999995626e-04;9.700689049999999813e-01
1.455999899999983749e-04;9.648265323999999366e-01
1.457999900000006566e-04;9.592347502000000414e-01
1.459999899999994688e-04;9.536429680000001463e-01
1.461999900000000158e-04;9.484005952000000850e-01
1.463999899999988280e-04;9.431582224000001347e-01
1.465999900000011097e-04;9.375664400000000009e-01
1.467999899999999219e-04;9.323240671999999396e-01
1.469999899999987342e-04;9.267322848000000279e-01
1.471999899999992811e-04;9.211405024000000052e-01
1.473999899999998281e-04;9.158981295999999439e-01
1.475999900000003751e-04;9.103063472000000322e-01
1.477999899999991873e-04;9.047145648000001206e-01
1.479999899999997343e-04;8.991227824000002089e-01
1.481999900000002812e-04;8.935310000000001862e-01
1.483999899999990935e-04;8.879392176000000525e-01
1.485999899999996404e-04;8.826968447999998801e-01
1.487999900000001874e-04;8.774544719999999298e-01
1.489999900000007343e-04;8.725615088000000519e-01
1.491999899999995466e-04;8.669697264000000292e-01
1.493999899999983588e-04;8.617273536000000789e-01
1.495999900000006405e-04;8.564849808000001286e-01
1.497999899999994527e-04;8.512426080000000672e-01
1.499999899999999997e-04;8.460002352000002279e-01
1.501999899999988120e-04;8.407578624000001666e-01
1.503999900000010936e-04;8.355154896000001052e-01
1.505999899999999059e-04;8.302731180000001432e-01
1.507999899999987181e-04;8.250307463999999591e-01
1.509999899999992651e-04;8.197883747999998860e-01
1.511999899999998120e-04;8.141965938000000902e-01
1.513999900000003590e-04;8.089542224000001447e-01
1.515999899999991712e-04;8.037118510000000882e-01
1.517999899999997182e-04;7.984694796000000316e-01
1.519999900000002652e-04;7.932271081999999751e-01
1.521999899999990774e-04;7.879847367999999186e-01
1.523999899999996244e-04;7.830917749999999344e-01
1.525999900000001713e-04;7.778494035999999889e-01
1.527999900000007183e-04;7.726070322000000434e-01
1.529999899999995305e-04;7.673646607999999869e-01
1.531999900000000775e-04;7.624729292000000935e-01
1.533999900000006245e-04;7.572317880000000168e-01
1.535999899999994367e-04;7.519906468000001620e-01
1.537999899999999837e-04;7.470989152000000466e-01
1.539999899999987959e-04;7.422071836000001532e-01
1.541999900000010776e-04;7.369660423999999654e-01
1.543999899999998898e-04;7.320743093999999562e-01
1.545999899999987021e-04;7.271825763999999470e-01
1.547999899999992490e-04;7.226402530000000102e-01
1.549999899999997960e-04;7.177485200000000010e-01
1.551999900000003429e-04;7.128567869999999917e-01
1.553999899999991552e-04;7.079650539999999825e-01
1.555999899999997022e-04;7.030733209999999733e-01
1.557999900000002491e-04;6.981815879999999641e-01
1.559999899999990614e-04;6.932898550000000659e-01
1.561999899999996083e-04;6.883981220000000567e-01
1.563999900000001553e-04;6.831569805999999634e-01
1.565999900000007022e-04;6.782652487999999424e-01
1.567999899999995145e-04;6.733735169999999215e-01
1.569999900000000614e-04;6.688311947999998619e-01
1.571999900000006084e-04;6.642888725999998023e-01
1.573999899999994206e-04;6.593971408000000034e-01
1.575999899999999676e-04;6.545054089999999825e-01
1.577999899999987798e-04;6.499630867999999229e-01
1.579999900000010615e-04;6.450713550000000129e-01
1.581999899999998738e-04;6.401796232000001030e-01
1.583999900000004207e-04;6.356373010000000434e-01
1.585999899999992330e-04;6.310949787999999838e-01
1.587999899999997799e-04;6.265526566000001463e-01
1.589999900000003269e-04;6.220103344000000867e-01
1.591999899999991391e-04;6.174680122000000271e-01
1.593999899999996861e-04;6.129256899999999675e-01
1.595999900000002331e-04;6.083833677999999079e-01
1.597999899999990453e-04;6.041904551999999207e-01
1.599999899999995923e-04;5.996481331999999886e-01
1.601999899999984045e-04;5.951058112000000566e-01
1.603999900000006862e-04;5.905634892000000136e-01
1.605999899999994984e-04;5.860211660000000933e-01
1.607999900000000454e-04;5.814788428000001730e-01
1.609999900000005923e-04;5.769365196000001417e-01
1.611999899999994046e-04;5.727436058000001662e-01
1.613999899999999516e-04;5.685506920000000797e-01
1.615999899999987638e-04;5.643577781999999932e-01
1.617999900000010455e-04;5.598154548000000563e-01
1.619999899999998577e-04;5.556225409999999698e-01
1.621999900000004047e-04;5.514296271999999943e-01
1.623999899999992169e-04;5.472367134000000188e-01
1.625999899999997639e-04;5.430425694000000636e-01
1.627999900000003108e-04;5.388484254000001084e-01
1.629999899999991231e-04;5.346542814000001531e-01
1.631999899999996700e-04;5.304601374000001979e-01
1.633999900000002170e-04;5.262659940000000702e-01
1.635999899999990292e-04;5.220718506000001646e-01
1.637999899999995762e-04;5.178777072000000370e-01
1.639999899999983884e-04;5.136835638000000204e-01
1.641999900000006701e-04;5.098388300000000761e-01
1.643999899999994824e-04;5.059940962000000209e-01
1.645999900000000293e-04;5.017999528000001153e-01
1.647999900000005763e-04;4.976058094000000431e-01
1.649999899999993885e-04;4.937610756000000434e-01
1.651999899999999355e-04;4.899163418000000436e-01
1.653999899999987477e-04;4.860716080000000439e-01
1.655999900000010294e-04;4.822268741999999886e-01
1.657999899999998417e-04;4.783821403999999888e-01
1.659999900000003886e-04;4.745374065999999891e-01
1.661999899999992009e-04;4.706926727999999338e-01
1.663999899999997478e-04;4.671973473999999626e-01
1.665999900000002948e-04;4.637020219999999915e-01
1.667999899999991070e-04;4.602066966000000203e-01
1.669999899999996540e-04;4.563619615999999768e-01
1.671999900000002010e-04;4.532160458000000225e-01
1.673999900000007479e-04;4.497207204000000513e-01
1.675999899999995602e-04;4.462253950000000247e-01
1.677999899999983724e-04;4.427300696000000535e-01
1.679999900000006541e-04;4.392347448000000210e-01
1.681999899999994663e-04;4.357394199999999884e-01
1.683999900000000133e-04;4.322440951999999559e-01
1.685999900000005602e-04;4.287487703999999789e-01
1.687999899999993725e-04;4.252534456000000018e-01
1.689999899999999194e-04;4.217581207999999693e-01
1.691999899999987317e-04;4.186122055999999536e-01
1.693999900000010134e-04;4.154662903999999379e-01
1.695999899999998256e-04;4.123203751999999778e-01
1.697999900000003726e-04;4.091744600000000176e-01
1.699999899999991848e-04;4.060285445999999854e-01
1.701999899999997318e-04;4.028826291999999532e-01
1.703999900000002787e-04;3.997367137999999764e-01
1.705999899999990910e-04;3.969402080000000166e-01
1.707999899999996379e-04;3.941437022000000012e-01
1.709999900000001849e-04;3.909977868000000245e-01
1.711999900000007319e-04;3.878518714000000478e-01
1.713999899999995441e-04;3.847059560000000711e-01
1.715999899999983563e-04;3.815600406000000944e-01
1.717999900000006380e-04;3.787635348000000790e-01
1.719999899999994503e-04;3.749188010000000237e-01
1.721999899999999972e-04;3.721222952000000084e-01
1.723999900000005442e-04;3.693257894000000485e-01
1.725999899999993564e-04;3.665305138000000129e-01
1.727999899999999034e-04;3.637352381999999773e-01
1.729999899999987156e-04;3.609399625999999972e-01
1.731999900000009973e-04;3.581446870000000171e-01
1.733999899999998096e-04;3.556988204000000042e-01
1.735999900000003565e-04;3.532529537999999913e-01
1.737999899999991688e-04;3.504576775999999616e-01
1.739999899999997157e-04;3.480118109999999487e-01
1.741999900000002627e-04;3.455659443999999914e-01
1.743999899999990749e-04;3.431200777999999785e-01
1.745999899999996219e-04;3.406742112000000211e-01
1.747999900000001688e-04;3.385777541999999696e-01
1.749999900000007158e-04;3.361318875999999567e-01
1.751999899999995280e-04;3.336860209999999993e-01
1.753999899999983403e-04;3.312401543999999864e-01
1.755999900000006220e-04;3.287942877999999736e-01
1.757999899999994342e-04;3.266978307999999775e-01
1.759999899999999812e-04;3.246013737999999815e-01
1.761999899999987934e-04;3.225049167999999300e-01
1.763999900000010751e-04;3.204084597999999895e-01
1.765999899999998873e-04;3.179625939999999318e-01
1.767999899999986996e-04;3.158661369999999913e-01
1.769999900000009813e-04;3.137696808000000059e-01
1.771999899999997935e-04;3.113238141999999931e-01
1.773999900000003405e-04;3.092273580000000077e-01
1.775999899999991527e-04;3.071309017999999669e-01
1.777999899999996997e-04;3.050344455999999260e-01
1.779999900000002466e-04;3.032873983999999634e-01
1.781999899999990589e-04;3.015403512000000008e-01
1.783999899999996058e-04;2.997933039999999827e-01
1.785999900000001528e-04;2.980462567999999646e-01
1.787999900000006998e-04;2.962992095999999465e-01
1.789999899999995120e-04;2.945521623999999283e-01
1.791999899999983242e-04;2.928051151999999657e-01
1.793999900000006059e-04;2.907086584000000418e-01
1.795999899999994182e-04;2.889616112000000236e-01
1.797999899999999651e-04;2.872145639999999500e-01
